Column1,State Code,County Code,Site Num,Address,State,County,City,Date Local,Days Since Last Obs,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
28208,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/24/2005,,Parts per billion,18.043478,39,7,37,Parts per million,0.03125,0.043,0,36,Parts per billion,2.869565,5,7,7,Parts per million,0.43913,0.6,6,
28212,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/25/2005,1,Parts per billion,18.478261,36,5,34,Parts per million,0.026708,0.039,9,33,Parts per billion,2.695652,4,8,6,Parts per million,0.46087,1,5,
28216,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/26/2005,1,Parts per billion,16.695652,35,6,33,Parts per million,0.031125,0.042,11,36,Parts per billion,2.26087,3,4,4,Parts per million,0.517391,1.1,6,
28220,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/27/2005,1,Parts per billion,13.782609,30,9,28,Parts per million,0.034208,0.04,10,34,Parts per billion,2.434783,4,0,6,Parts per million,0.421739,0.7,8,
28224,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/28/2005,1,Parts per billion,22.217391,40,6,38,Parts per million,0.017917,0.035,10,30,Parts per billion,2.695652,7,10,10,Parts per million,0.765217,2.4,6,
28228,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/29/2005,1,Parts per billion,25.086957,35,21,33,Parts per million,0.014667,0.029,9,25,Parts per billion,6.913043,21,15,30,Parts per million,0.873913,1.6,0,
28232,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/30/2005,1,Parts per billion,23.608696,46,22,43,Parts per million,0.022958,0.047,11,40,Parts per billion,2.434783,3,4,4,Parts per million,0.734783,1.3,0,
28236,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,10/31/2005,1,Parts per billion,50.347826,68,9,66,Parts per million,0.00975,0.024,9,20,Parts per billion,5.913043,34,9,49,Parts per million,1.613043,3.8,23,
28240,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/1/2005,1,Parts per billion,48.043478,70,16,68,Parts per million,0.012417,0.023,8,19,Parts per billion,3.565217,6,11,9,Parts per million,1.273913,3.2,7,
28244,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/2/2005,1,Parts per billion,25.347826,48,0,45,Parts per million,0.030792,0.045,12,38,Parts per billion,3,4,6,6,Parts per million,0.808696,2.8,6,
28248,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/3/2005,1,Parts per billion,15.173913,32,7,30,Parts per million,0.027125,0.04,13,34,Parts per billion,2.565217,7,12,10,Parts per million,0.482609,0.9,8,
28252,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/4/2005,1,Parts per billion,26.727273,47,21,44,Parts per million,0.020833,0.046,11,39,Parts per billion,2.454545,4,10,6,Parts per million,0.877273,1.8,7,
28256,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/5/2005,1,Parts per billion,31.565217,51,20,48,Parts per million,0.020458,0.046,11,39,Parts per billion,4.304348,17,16,24,Parts per million,1.130435,2.6,23,
28260,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/6/2005,1,Parts per billion,26.086957,45,9,42,Parts per million,0.028417,0.054,11,46,Parts per billion,4.086957,8,9,11,Parts per million,1.082609,2.9,0,
28264,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/7/2005,1,Parts per billion,21.130435,35,0,33,Parts per million,0.029125,0.038,9,32,Parts per billion,3.086957,4,4,6,Parts per million,0.595652,1.2,1,
28268,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/8/2005,1,Parts per billion,17.809524,32,6,30,Parts per million,0.02475,0.033,10,28,Parts per billion,2.619048,5,8,7,Parts per million,0.538095,1,6,
28272,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/9/2005,1,Parts per billion,19.26087,37,17,35,Parts per million,0.019708,0.029,22,25,Parts per billion,3.565217,6,20,9,Parts per million,0.526087,1,6,
28276,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/10/2005,1,Parts per billion,14.73913,36,23,34,Parts per million,0.026417,0.035,8,30,Parts per billion,3.086957,5,15,7,Parts per million,0.434783,1,23,
28280,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/11/2005,1,Parts per billion,25.347826,43,21,41,Parts per million,0.018417,0.04,11,34,Parts per billion,3.173913,5,11,7,Parts per million,0.73913,1.8,23,
28284,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/12/2005,1,Parts per billion,25.73913,43,21,41,Parts per million,0.017208,0.039,11,33,Parts per billion,4.347826,9,9,13,Parts per million,0.969565,1.9,0,
28288,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/13/2005,1,Parts per billion,29.043478,50,19,47,Parts per million,0.018583,0.047,11,40,Parts per billion,3.043478,4,9,6,Parts per million,1.204348,2.3,20,
28292,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/14/2005,1,Parts per billion,38.391304,56,9,53,Parts per million,0.017833,0.045,11,38,Parts per billion,4.434783,15,9,21,Parts per million,1.5,2.9,7,
28296,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/15/2005,1,Parts per billion,51.130435,100,10,100,Parts per million,0.013167,0.034,11,29,Parts per billion,5,12,10,17,Parts per million,2.113043,3.5,6,
28300,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/16/2005,1,Parts per billion,46.956522,59,10,56,Parts per million,0.007,0.016,9,14,Parts per billion,7.26087,25,12,36,Parts per million,1.795652,3.5,21,
28304,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/17/2005,1,Parts per billion,47.727273,69,9,67,Parts per million,0.006792,0.016,10,14,Parts per billion,6.5,32,9,46,Parts per million,1.727273,3.4,7,
28308,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/18/2005,1,Parts per billion,46.318182,87,9,86,Parts per million,0.007958,0.019,9,16,Parts per billion,4.681818,11,9,16,Parts per million,2.140909,4,7,
28312,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/19/2005,1,Parts per billion,44.869565,69,9,67,Parts per million,0.009792,0.025,9,21,Parts per billion,4.478261,17,12,24,Parts per million,1.608696,3,20,
28316,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/20/2005,1,Parts per billion,41.086957,61,9,58,Parts per million,0.011583,0.029,9,25,Parts per billion,3.652174,7,9,10,Parts per million,1.526087,3.2,22,
28320,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/21/2005,1,Parts per billion,49.304348,65,17,63,Parts per million,0.008208,0.02,9,17,Parts per billion,6.304348,22,12,31,Parts per million,1.395652,2.8,21,
28324,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/22/2005,1,Parts per billion,48.25,74,9,72,Parts per million,0.004556,0.015,11,13,Parts per billion,4.65,13,13,19,Parts per million,1.955,4.1,7,
28328,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/23/2005,1,Parts per billion,41.608696,68,10,66,Parts per million,0.013667,0.026,18,22,Parts per billion,4.173913,9,10,13,Parts per million,1.417391,3.2,8,
28332,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/24/2005,1,Parts per billion,22.521739,41,9,39,Parts per million,0.023875,0.046,11,39,Parts per billion,3.130435,6,10,9,Parts per million,0.747826,1.9,7,
28336,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/25/2005,1,Parts per billion,19.521739,35,7,33,Parts per million,0.030667,0.04,10,34,Parts per billion,2.391304,4,5,6,Parts per million,0.595652,1.1,0,
28340,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/26/2005,1,Parts per billion,14.826087,36,22,34,Parts per million,0.023,0.037,9,31,Parts per billion,2.217391,4,17,6,Parts per million,0.469565,1.6,21,
28344,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/27/2005,1,Parts per billion,25.173913,45,18,42,Parts per million,0.015792,0.039,9,33,Parts per billion,2.782609,6,14,9,Parts per million,0.895652,2.3,22,
28348,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/28/2005,1,Parts per billion,36.652174,47,18,44,Parts per million,0.009667,0.024,10,20,Parts per billion,5.782609,17,12,24,Parts per million,1.373913,2.9,21,
28352,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/29/2005,1,Parts per billion,30.086957,47,19,44,Parts per million,0.016292,0.031,10,26,Parts per billion,3.73913,8,16,11,Parts per million,1.069565,2.8,7,
28356,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,11/30/2005,1,Parts per billion,26.565217,42,2,40,Parts per million,0.016125,0.033,10,28,Parts per billion,2.478261,3,1,4,Parts per million,0.708696,1.7,7,
28360,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/1/2005,1,Parts per billion,25.869565,37,9,35,Parts per million,0.013542,0.026,11,22,Parts per billion,2.521739,5,9,7,Parts per million,0.678261,1.1,7,
28364,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/2/2005,1,Parts per billion,22.904762,36,0,34,Parts per million,0.016238,0.024,23,20,Parts per billion,4.190476,12,17,17,Parts per million,0.490476,1,6,
28368,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/3/2005,1,Parts per billion,17.652174,40,20,38,Parts per million,0.020625,0.035,7,30,Parts per billion,3.173913,7,14,10,Parts per million,0.604348,2,23,
28372,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/4/2005,1,Parts per billion,27.217391,44,19,42,Parts per million,0.013167,0.033,10,28,Parts per billion,3.478261,6,10,9,Parts per million,1.165217,3.1,21,
28376,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/5/2005,1,Parts per billion,37.956522,49,9,46,Parts per million,0.008083,0.019,9,16,Parts per billion,4.130435,18,10,26,Parts per million,1.726087,4.2,21,
28380,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/6/2005,1,Parts per billion,43.086957,68,9,66,Parts per million,0.004583,0.01,8,8,Parts per billion,7.913043,26,14,37,Parts per million,1.826087,3.7,21,
28384,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/7/2005,1,Parts per billion,39.695652,52,18,49,Parts per million,0.007667,0.019,9,16,Parts per billion,3.826087,5,10,7,Parts per million,1.786957,3.6,22,
28388,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/8/2005,1,Parts per billion,41.869565,60,9,57,Parts per million,0.007,0.017,8,14,Parts per billion,4.391304,6,9,9,Parts per million,1.504348,3.2,8,
28392,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/9/2005,1,Parts per billion,42.652174,54,19,51,Parts per million,0.008792,0.021,8,18,Parts per billion,4.73913,9,20,13,Parts per million,1.917391,4.2,19,
28396,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/10/2005,1,Parts per billion,39.695652,47,18,44,Parts per million,0.007542,0.017,9,14,Parts per billion,6.173913,16,11,23,Parts per million,1.352174,3,22,
28400,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/11/2005,1,Parts per billion,36.304348,49,21,46,Parts per million,0.01175,0.028,10,24,Parts per billion,4,7,0,10,Parts per million,1.321739,3,21,
28404,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/12/2005,1,Parts per billion,31.565217,47,8,44,Parts per million,0.015208,0.034,11,29,Parts per billion,4.086957,7,9,10,Parts per million,1.226087,2.6,0,
28408,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/13/2005,1,Parts per billion,35.347826,47,10,44,Parts per million,0.0105,0.026,11,22,Parts per billion,4.695652,11,15,16,Parts per million,1.26087,2.6,21,
28412,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/14/2005,1,Parts per billion,33,45,9,42,Parts per million,0.014158,0.031,11,26,Parts per billion,3.714286,5,9,7,Parts per million,1.285714,2.1,0,
28416,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/15/2005,1,Parts per billion,29.125,43,22,41,Parts per million,0.0118,0.026,14,22,Parts per billion,3,3,16,4,Parts per million,0.725,1.5,23,
28420,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/16/2005,1,Parts per billion,35.869565,54,20,51,Parts per million,0.012917,0.032,11,27,Parts per billion,3.608696,5,10,7,Parts per million,1.121739,2.3,20,
28424,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/17/2005,1,Parts per billion,31.565217,46,0,43,Parts per million,0.015667,0.038,10,32,Parts per billion,3.130435,4,12,6,Parts per million,0.93913,2,21,
28428,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/18/2005,1,Parts per billion,30.913043,45,20,42,Parts per million,0.01275,0.029,10,25,Parts per billion,5.695652,17,14,24,Parts per million,0.791304,1.8,23,
28432,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/19/2005,1,Parts per billion,48.652174,73,10,71,Parts per million,0.003125,0.007,7,6,Parts per billion,4.043478,8,11,11,Parts per million,1.817391,3.8,22,
28436,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/20/2005,1,Parts per billion,47.521739,73,9,71,Parts per million,0.003792,0.008,7,7,Parts per billion,4.826087,11,9,16,Parts per million,2.16087,4.2,7,
28440,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/21/2005,1,Parts per billion,48.090909,79,11,78,Parts per million,0.003667,0.009,9,8,Parts per billion,4.681818,8,11,11,Parts per million,1.813636,4.5,8,
28444,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/22/2005,1,Parts per billion,29.954545,52,10,49,Parts per million,0.004083,0.007,9,6,Parts per billion,8.5,36,11,51,Parts per million,0.709091,1.5,8,
28448,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/23/2005,1,Parts per billion,23.826087,32,17,30,Parts per million,0.004667,0.011,7,9,Parts per billion,3.782609,7,13,10,Parts per million,0.595652,1.2,22,
28452,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/24/2005,1,Parts per billion,27.26087,41,18,39,Parts per million,0.007792,0.015,9,13,Parts per billion,3.043478,5,23,7,Parts per million,0.826087,2,1,
28456,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/25/2005,1,Parts per billion,21.73913,39,1,37,Parts per million,0.027625,0.039,12,33,Parts per billion,2.695652,3,0,4,Parts per million,0.643478,1.1,2,
28460,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/26/2005,1,Parts per billion,16.913043,30,16,28,Parts per million,0.018083,0.026,8,22,Parts per billion,4.173913,13,16,19,Parts per million,0.308696,0.7,7,
28464,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/27/2005,1,Parts per billion,24,39,15,37,Parts per million,0.014833,0.02,11,17,Parts per billion,4.73913,21,15,30,Parts per million,0.517391,0.9,8,
28468,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/28/2005,1,Parts per billion,21.695652,32,15,30,Parts per million,0.015,0.022,9,19,Parts per billion,3.217391,6,9,9,Parts per million,0.534783,1.4,7,
28472,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/29/2005,1,Parts per billion,25.347826,41,19,39,Parts per million,0.013708,0.033,10,28,Parts per billion,2.304348,3,2,4,Parts per million,0.721739,1.8,7,
28476,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/30/2005,1,Parts per billion,29.869565,46,19,43,Parts per million,0.012958,0.033,10,28,Parts per billion,3.043478,5,11,7,Parts per million,1.143478,2.4,22,
28480,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,12/31/2005,1,Parts per billion,19.826087,37,0,35,Parts per million,0.018684,0.031,10,26,Parts per billion,2.652174,4,9,6,Parts per million,0.886957,2.4,2,
27201,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/1/2006,1,Parts per billion,14.652174,23,2,22,Parts per million,0.018792,0.032,11,27,Parts per billion,3.217391,7,18,10,Parts per million,0.495652,1.2,4,
27205,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/2/2006,1,Parts per billion,12.043478,36,21,34,Parts per million,0.022833,0.034,12,29,Parts per billion,3.26087,5,8,7,Parts per million,0.26087,1.2,23,
27209,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/3/2006,1,Parts per billion,25.869565,38,20,36,Parts per million,0.012083,0.03,10,25,Parts per billion,3.434783,12,12,17,Parts per million,0.921739,2.3,6,
27213,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/4/2006,1,Parts per billion,37.619048,61,18,58,Parts per million,0.003667,0.008,8,7,Parts per billion,3.380952,5,8,7,Parts per million,1.666667,3.4,20,
27217,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/5/2006,1,Parts per billion,42.434783,68,9,66,Parts per million,0.006333,0.015,8,13,Parts per billion,3.913043,6,22,9,Parts per million,2.03913,4.7,8,
27221,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/6/2006,1,Parts per billion,42.333333,52,12,49,Parts per million,0.007273,0.019,8,16,Parts per billion,5,18,12,26,Parts per million,2.047619,4.8,20,
27225,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/7/2006,1,Parts per billion,24.391304,41,0,39,Parts per million,0.0145,0.032,9,27,Parts per billion,3.608696,5,9,7,Parts per million,0.913043,1.9,0,
27229,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/8/2006,1,Parts per billion,24.869565,42,19,40,Parts per million,0.010792,0.028,10,24,Parts per billion,3.043478,6,9,9,Parts per million,1.217391,2.5,22,
27233,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/9/2006,1,Parts per billion,43.347826,78,9,77,Parts per million,0.004292,0.009,8,8,Parts per billion,4.347826,12,14,17,Parts per million,1.813043,5,8,
27237,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/10/2006,1,Parts per billion,40.391304,51,9,48,Parts per million,0.007625,0.018,10,15,Parts per billion,5.26087,15,13,21,Parts per million,1.647826,3.5,7,
27241,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/11/2006,1,Parts per billion,31.608696,50,7,47,Parts per million,0.014458,0.027,13,23,Parts per billion,3.826087,8,9,11,Parts per million,1.4,4,7,
27245,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/12/2006,1,Parts per billion,29.782609,44,10,42,Parts per million,0.018417,0.038,12,32,Parts per billion,4,11,10,16,Parts per million,0.982609,2.4,7,
27249,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/13/2006,1,Parts per billion,28.608696,49,8,46,Parts per million,0.016958,0.032,11,27,Parts per billion,3.043478,5,9,7,Parts per million,1.173913,4.2,7,
27253,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/14/2006,1,Parts per billion,19.956522,33,0,31,Parts per million,0.021542,0.033,10,28,Parts per billion,3.391304,7,12,10,Parts per million,0.791304,1.5,7,
27257,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/15/2006,1,Parts per billion,13,36,21,34,Parts per million,0.027625,0.041,9,35,Parts per billion,2.478261,3,4,4,Parts per million,0.656522,1.6,22,
27261,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/16/2006,1,Parts per billion,29.130435,43,18,41,Parts per million,0.010833,0.027,9,23,Parts per billion,3.173913,4,4,6,Parts per million,1.252174,2.7,21,
27265,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/17/2006,1,Parts per billion,35.130435,51,8,48,Parts per million,0.009667,0.023,10,19,Parts per billion,5.695652,20,15,29,Parts per million,1.591304,3.9,7,
27269,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/18/2006,1,Parts per billion,23.391304,61,9,58,Parts per million,0.024708,0.037,20,31,Parts per billion,4.565217,15,9,21,Parts per million,1.143478,4.1,7,
27273,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/19/2006,1,Parts per billion,21.521739,41,20,39,Parts per million,0.018375,0.032,0,27,Parts per billion,3.956522,7,8,10,Parts per million,0.726087,2,22,
27277,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/20/2006,1,Parts per billion,34.347826,47,19,44,Parts per million,0.008833,0.022,9,19,Parts per billion,3.73913,5,7,7,Parts per million,1.513043,3.6,7,
27281,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/21/2006,1,Parts per billion,36.521739,48,9,45,Parts per million,0.007708,0.018,8,15,Parts per billion,5.956522,22,10,31,Parts per million,1.491304,4,22,
27285,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/22/2006,1,Parts per billion,34.695652,53,18,50,Parts per million,0.01225,0.03,9,25,Parts per billion,5.217391,12,12,17,Parts per million,1.63913,3.7,22,
27289,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/23/2006,1,Parts per billion,37.782609,65,8,63,Parts per million,0.009833,0.025,9,21,Parts per billion,5.26087,11,9,16,Parts per million,1.76087,5.1,7,
27293,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/24/2006,1,Parts per billion,29.190476,49,9,46,Parts per million,0.015708,0.036,10,31,Parts per billion,4.772727,10,19,14,Parts per million,1.363636,3.9,7,
27297,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/25/2006,1,Parts per billion,29.652174,46,20,43,Parts per million,0.017083,0.041,11,35,Parts per billion,3.478261,5,9,7,Parts per million,1.221739,2.9,7,
27301,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/26/2006,1,Parts per billion,25.608696,42,7,40,Parts per million,0.018833,0.042,11,36,Parts per billion,3.391304,5,10,7,Parts per million,1.117391,3,7,
27305,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/27/2006,1,Parts per billion,28.782609,42,20,40,Parts per million,0.014708,0.034,9,29,Parts per billion,3.913043,9,17,13,Parts per million,1.1,2.5,22,
27309,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/28/2006,1,Parts per billion,25.608696,47,20,44,Parts per million,0.016792,0.041,11,35,Parts per billion,3.304348,5,14,7,Parts per million,1.243478,2.8,22,
27313,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/29/2006,1,Parts per billion,28.347826,51,21,48,Parts per million,0.020833,0.049,11,42,Parts per billion,4.521739,8,9,11,Parts per million,1.178261,2.3,23,
27317,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/30/2006,1,Parts per billion,31.347826,48,9,45,Parts per million,0.025833,0.043,10,36,Parts per billion,4,7,13,10,Parts per million,1.369565,3.4,7,
27321,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,1/31/2006,1,Parts per billion,27.73913,44,21,42,Parts per million,0.015333,0.031,10,26,Parts per billion,3.086957,6,16,9,Parts per million,0.947826,2.1,22,
27325,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/1/2006,1,Parts per billion,30.5,45,21,42,Parts per million,0.01825,0.045,12,38,Parts per billion,3.363636,6,10,9,Parts per million,1.395455,2.5,23,
27329,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2/2/2006,1,Parts per billion,32.285714,50,8,47,Parts per million,0.0175,0.038,11,32,Parts per billion,3.333333,4,4,6,Parts per million,1.571429,4.1,7,
